dataset,backbone,supervision_type,seed,guard_jobid,source_dir,run_id,dataset_name,split,domain,student_name,student_backbone,train_method,method,bin_idx,bin_lo,bin_hi,count,pred_mean,actual_mean,abs_gap
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,7,0.7000000000000001,0.8,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,8,0.8,0.9,49,0.876109280148331,0.4544176529446441,0.4216916272036868
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,9,0.9,1.0,51,0.9196321765581766,0.4218286931082152,0.4978034834499614
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,0,0.0,0.1,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,1,0.1,0.2,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,2,0.2,0.3,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,3,0.3,0.4,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,4,0.4,0.5,100,0.4774427700042725,0.4377972834280653,0.0396454865762071
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,7,0.7000000000000001,0.8,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,8,0.8,0.9,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,9,0.9,1.0,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0,0.0,0.1,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,1,0.1,0.2,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,2,0.2,0.3,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,3,0.3,0.4,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,4,0.4,0.5,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,7,0.7000000000000001,0.8,1,0.7974221706390381,0.0942007390996624,0.7032214315393757
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,8,0.8,0.9,31,0.8675561624188577,0.1661870768176686,0.701369085601189
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,9,0.9,1.0,74,0.9352039670622028,0.1855732367502549,0.7496307303119477
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0,0.0,0.1,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,1,0.1,0.2,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,2,0.2,0.3,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,3,0.3,0.4,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,4,0.4,0.5,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,6,0.6000000000000001,0.7000000000000001,7,0.6671015194484166,0.1465374493219631,0.5205640701264534
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,7,0.7000000000000001,0.8,36,0.7652918845415115,0.1682872872639988,0.5970045972775126
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,8,0.8,0.9,59,0.8494659439992096,0.1907679783230066,0.6586979656762029
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,9,0.9,1.0,4,0.9102819263935088,0.1597511080377894,0.7505308183557194
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,0,0.0,0.1,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,1,0.1,0.2,4,0.1648083925247192,0.1310687751219826,0.0337396174027366
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,2,0.2,0.3,21,0.2467378434680757,0.1696448032308735,0.0770930402372021
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,3,0.3,0.4,57,0.3527087464667203,0.1830430074884315,0.1696657389782887
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,4,0.4,0.5,24,0.4203064193328221,0.1857563435328908,0.2345500757999313
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,7,0.7000000000000001,0.8,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,8,0.8,0.9,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,9,0.9,1.0,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0,0.0,0.1,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,1,0.1,0.2,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,2,0.2,0.3,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,3,0.3,0.4,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,4,0.4,0.5,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,7,0.7000000000000001,0.8,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,8,0.8,0.9,3,0.8842472831408182,0.2890292046156105,0.5952180785252077
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,9,0.9,1.0,97,0.9381632479195742,0.3816260738749536,0.5565371740446206
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0,0.0,0.1,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,1,0.1,0.2,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,2,0.2,0.3,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,3,0.3,0.4,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,4,0.4,0.5,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,7,0.7000000000000001,0.8,8,0.7763771489262581,0.3090322614972701,0.4673448874289879
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,8,0.8,0.9,80,0.858269664645195,0.3831393483956483,0.4751303162495467
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,9,0.9,1.0,12,0.9145005096991856,0.3967842346739418,0.5177162750252439
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,0,0.0,0.1,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,1,0.1,0.2,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,2,0.2,0.3,1,0.2756074666976928,0.3557146285980759,0.080107161900383
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,3,0.3,0.4,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,4,0.4,0.5,99,0.4672104330978008,0.3790818399102955,0.0881285931875053
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,7,0.7000000000000001,0.8,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,8,0.8,0.9,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,9,0.9,1.0,0,,,
acdc,b1,dense_multi,256,9274870,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9274870,acdc_b1_dense_multi_s256_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0,0.0,0.1,0,,,
