dataset,backbone,supervision_type,seed,guard_jobid,source_dir,run_id,dataset_name,split,domain,student_name,student_backbone,train_method,class_id,class_name,iou,support_pixels,inter_pixels,union_pixels,teacher_iou,teacher_inter_pixels,teacher_union_pixels
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,11,class_11,0.3869561572638109,53832,27696,71574,0.5551573792032491,37180,66972
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,12,class_12,0.0,237,0,5405,0.0042776589539179,22,5143
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,13,class_13,0.6481276459047991,529989,451942,697304,0.7833682948258652,471659,602091
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,14,class_14,0.7003799613419123,135043,105805,151068,0.623526798547051,95442,153068
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,15,class_15,0.2633543570601107,139293,38874,147611,0.0160558562887792,2272,141506
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,16,class_16,0.5078538387674927,231632,225836,444687,0.5306718294927236,221746,417859
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,17,class_17,0.368002494932169,11864,4720,12826,0.5916615099009901,7649,12928
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,18,class_18,0.2028668126617559,9747,5095,25115,0.3313532309475514,6861,20706
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0,class_0,0.7331687372748954,17823843,17273976,23560710,0.835525906213655,17205609,20592550
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,1,class_1,0.146982844222867,5952655,957697,6515706,0.4169594095269022,2747750,6589970
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,2,class_2,0.5482207315208769,15790198,14910309,27197638,0.7208052366727794,14550687,20186711
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,3,class_3,0.1404352461621989,1392976,299529,2132862,0.3313821268774897,742856,2241690
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,4,class_4,0.2488357733336499,1643745,461026,1852732,0.3353126534487973,721791,2152591
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,5,class_5,0.312908174908809,972947,415451,1327709,0.444167377291857,611495,1376722
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,6,class_6,0.5037959966334933,178831,116128,230506,0.5865620042366275,127928,218098
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,7,class_7,0.3344187393999384,286302,110815,331366,0.4681045967027964,167610,358061
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,8,class_8,0.7145693531742313,22524854,17126511,23967598,0.7614249156107301,20415369,26812058
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,9,class_9,0.2916478218263839,1214107,402383,1379688,0.3756957025575739,598481,1592994
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,10,class_10,0.7836475080792495,28678785,22965769,29306249,0.8237896967626823,23840099,28939545
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,11,class_11,0.2844746635133725,159137,81795,287530,0.4353265779909812,107446,246817
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,12,class_12,0.0939600426458999,8577,2027,21573,0.1056311103828718,1934,18309
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,13,class_13,0.6769671084937762,1757944,1486131,2195278,0.7827680377242898,1569010,2004438
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,14,class_14,0.6490209901530485,357685,285394,439730,0.6797725820630948,283007,416326
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,15,class_15,0.5207204547737508,466736,254009,487803,0.3617491903614358,175482,485093
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,16,class_16,0.3117838401905299,642098,323877,1038787,0.5321924680765019,557974,1048444
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,17,class_17,0.2342385422696499,32576,9307,39733,0.3797445397310672,14657,38597
acdc,b1,scalar_benefit,42,9257578,paper_eval_acdc_b1_mit-b1_guard_scalar_benefit_j9257578,acdc_b1_scalar_benefit_s42_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,18,class_18,0.1624625374625374,78833,18214,112112,0.4441224915702964,51500,115959
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,0,class_0,0.8649467771554765,3871000,3817946,4414082,0.9572971354336248,3807478,3977321
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,1,class_1,0.508663355790586,1161899,656632,1290897,0.8049178444937796,1023152,1271126
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,2,class_2,0.7812363075713434,3647572,3557090,4553155,0.8503032894325895,3512074,4130378
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,3,class_3,0.4642878246415423,330799,180718,389237,0.5634963103724605,215876,383101
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,4,class_4,0.3745017827860482,292216,128350,342722,0.4476089481391708,150688,336651
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,5,class_5,0.4813460363569296,274873,167029,347004,0.5560689022405068,187879,337870
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,6,class_6,0.635381204280801,47875,36394,57279,0.652931854199683,37492,57421
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,7,class_7,0.5593834419195932,49659,35202,62930,0.5997598723705202,36466,60801
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,8,class_8,0.8115694385721088,5803349,4867787,5997992,0.8667478332136238,5338605,6159352
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,9,class_9,0.4834634551280228,311625,186950,386689,0.5349213513357789,222814,416536
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,10,class_10,0.9610494085319146,8177978,8024505,8349732,0.9696079395344964,7997463,8248141
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,11,class_11,0.3519892403141134,13804,8113,23049,0.3060895235479884,8917,29132
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,12,class_12,0.4573470299240732,2650,2048,4478,0.4573293172690763,1822,3984
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,13,class_13,0.7977151443928564,496078,455477,570977,0.8287871368379136,462048,557499
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,14,class_14,0.6996260390266381,184379,157900,225692,0.8393848939989786,159442,189951
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,15,class_15,0.9025242620807564,73045,71794,79548,0.9583709206686124,72242,75380
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,16,class_16,0.7567904310989285,49085,48592,64208,0.8353266983989615,48261,57775
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,17,class_17,0.612166717744407,5786,3995,6526,0.6498311082515683,4040,6217
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,18,class_18,0.1546697496732683,4173,3077,19894,0.50908824391674,3473,6822
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,0,class_0,0.7134074147402272,6775272,6709382,9404699,0.8089976534863712,6659841,8232213
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,1,class_1,0.1004249920229805,2203590,238567,2375574,0.2931383724787295,696376,2375588
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,2,class_2,0.463565572232813,4815249,4151404,8955376,0.54155741606207,4077975,7530088
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,3,class_3,0.0868202143749589,508420,52811,608280,0.294982881236102,275791,934939
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,4,class_4,0.2669614795512412,647699,214731,804352,0.2935580365376404,232387,791622
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,5,class_5,0.351137321554625,201896,102471,291826,0.3865461385364058,134399,347692
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,6,class_6,0.3401344086021505,21922,12653,37200,0.3261206503570886,10731,32905
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,7,class_7,0.1703643433588465,98014,18007,105697,0.2827892569016577,33230,117508
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,8,class_8,0.5294200336479429,4815790,3792547,7163588,0.5385578277267232,4226681,7848147
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,9,class_9,0.1032832086165102,277785,30379,294133,0.1763502343700417,58352,330887
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,10,class_10,0.0069874768667153,4651310,32516,4653468,0.0892327390324052,416624,4668959
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,11,class_11,0.2312160876067583,44403,18707,80907,0.3068715787433997,25339,82572
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,12,class_12,0.0,2728,0,3063,0.0243243243243243,90,3700
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,13,class_13,0.477959951619406,144340,99582,208348,0.5783673791486291,102607,177408
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,14,class_14,0.0,3992,0,22574,0.0005102908657935,12,23516
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,15,class_15,0.0,0,0,359,0.0,0,327
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,16,class_16,0.2925605387651412,310619,139578,477091,0.6919487163836228,249397,360427
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,17,class_17,0.0,10422,0,10422,0.1432951910851843,1916,13371
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,18,class_18,0.1785974631870535,58073,11025,61731,0.4894853611727395,35962,73469
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,0,class_0,0.7720518423475282,3560270,3373821,4369941,0.8157377430029159,3286578,4028964
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,1,class_1,0.1827593976435759,1257676,244959,1340336,0.3349451756393125,457443,1365725
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,2,class_2,0.7663968209237947,3379619,3051435,3981534,0.8470367492341244,3178563,3752568
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,3,class_3,0.2405606786331484,163940,85330,354713,0.2103874773508017,88129,418889
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,4,class_4,0.2179332838267093,360806,133237,611366,0.3019149047604427,167173,553709
acdc,b2,dense_multi,137,9269848,paper_eval_acdc_b2_mit-b2_guard_dense_multi_s137_j9269848,acdc_b2_latest_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b2/snapshots/3bb39e8739149c3777d0325349b2a6c32c6413db,skd,5,class_5,0.3918143207446407,266278,140132,357649,0.4023912380366403,154344,383567
