dataset,backbone,supervision_type,guard_jobid,source_dir,run_id,dataset_name,split,domain,student_name,student_backbone,train_method,method,bin_idx,bin_lo,bin_hi,count,pred_mean,actual_mean,abs_gap
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0,0.0,0.1,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,1,0.1,0.2,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,2,0.2,0.3,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,3,0.3,0.4,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,4,0.4,0.5,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,7,0.7000000000000001,0.8,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,8,0.8,0.9,7,0.8775118929999215,0.3106451983414561,0.5668666946584654
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,9,0.9,1.0,93,0.9437590658023792,0.3385419542188034,0.6052171115835758
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0,0.0,0.1,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,1,0.1,0.2,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,2,0.2,0.3,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,3,0.3,0.4,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,4,0.4,0.5,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,7,0.7000000000000001,0.8,10,0.7683939337730408,0.292262240282427,0.4761316934906137
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,8,0.8,0.9,73,0.8600064401757227,0.3428338253752463,0.5171726148004763
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,9,0.9,1.0,17,0.917099903611576,0.3358486162071564,0.5812512874044196
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,0,0.0,0.1,1,0.0259978771209716,0.1918953092790447,0.165897432158073
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,1,0.1,0.2,1,0.1418026685714721,0.1294951830284917,0.0123074855429804
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,2,0.2,0.3,3,0.2565336624781291,0.3172612758472399,0.0607276133691108
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,3,0.3,0.4,3,0.3358856042226155,0.2552435626357721,0.0806420415868434
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,4,0.4,0.5,92,0.4656162365623142,0.3436957948150255,0.1219204417472887
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,7,0.7000000000000001,0.8,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,8,0.8,0.9,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,9,0.9,1.0,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0,0.0,0.1,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,1,0.1,0.2,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,2,0.2,0.3,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,3,0.3,0.4,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,4,0.4,0.5,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,7,0.7000000000000001,0.8,1,0.7977041006088257,0.0942352328364398,0.7034688677723858
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,8,0.8,0.9,41,0.8705250388238488,0.1998410679521265,0.6706839708717223
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,9,0.9,1.0,364,0.943427630505719,0.3461456984017813,0.5972819321039378
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0,0.0,0.1,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,1,0.1,0.2,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,2,0.2,0.3,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,3,0.3,0.4,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,4,0.4,0.5,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,6,0.6000000000000001,0.7000000000000001,7,0.6669815012386867,0.1465762962013202,0.5204052050373664
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,7,0.7000000000000001,0.8,54,0.767567350908562,0.2120795681489617,0.5554877827596003
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,8,0.8,0.9,261,0.8601220709153976,0.3417027963331477,0.5184192745822498
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,9,0.9,1.0,84,0.917944928719884,0.3883570552466344,0.5295878734732495
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,0,0.0,0.1,1,0.0259978771209716,0.1918953092790447,0.165897432158073
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,1,0.1,0.2,10,0.1703821182250976,0.1519493829067058,0.0184327353183918
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,2,0.2,0.3,25,0.2606015467643738,0.1921031616211434,0.0684983851432303
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,3,0.3,0.4,57,0.3516759475072225,0.187478409572881,0.1641975379343414
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,4,0.4,0.5,313,0.4673918005757438,0.3740719351840035,0.0933198653917403
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,5,0.5,0.6000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,6,0.6000000000000001,0.7000000000000001,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,7,0.7000000000000001,0.8,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,8,0.8,0.9,0,,,
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,9,0.9,1.0,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0,0.0,0.1,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,1,0.1,0.2,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,2,0.2,0.3,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,3,0.3,0.4,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,4,0.4,0.5,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,5,0.5,0.6000000000000001,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,6,0.6000000000000001,0.7000000000000001,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,7,0.7000000000000001,0.8,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,8,0.8,0.9,2,0.8909371197223663,0.4133769746792738,0.4775601450430924
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,9,0.9,1.0,498,0.9649481031310606,0.5735591898238526,0.391388913307208
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0,0.0,0.1,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,1,0.1,0.2,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,2,0.2,0.3,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,3,0.3,0.4,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,4,0.4,0.5,0,,,
city,b1,dense_disagree,9257577,paper_eval_city_b1_mit-b1_guard_dense_disagree_j9257577,city_b1_skd_dense_disagree,cityscapes,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,5,0.5,0.6000000000000001,0,,,
