dataset,backbone,supervision_type,guard_jobid,source_dir,run_id,dataset_name,split,domain,student_name,student_backbone,train_method,msp_threshold,n_confident,n_failures,failure_rate,failure_cutoff,failure_label,msp_auroc,msp_ap,entropy_auroc,entropy_ap,temp_msp_auroc,temp_msp_ap,mc_dropout_auroc,mc_dropout_ap,guardrail_auroc,guardrail_ap,oracle_auroc,oracle_ap
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,97,19,0.1958762886597938,0.6858075847902261,top20,0.7395411605937922,0.4766475586022979,0.7550607287449392,0.5660668220788541,0.7307692307692307,0.5126376368820791,0.7557354925775978,0.560778928766464,0.8340080971659919,0.6192182977469505,0.659919028340081,0.2763678994237779
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,25,1,0.04,0.6858075847902261,top20,0.625,0.1,0.7083333333333333,0.125,0.75,0.1428571428571428,0.7083333333333333,0.125,0.9166666666666666,0.3333333333333333,0.6666666666666667,0.1111111111111111
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,99,20,0.202020202020202,0.7156707072876219,top20,0.5588607594936709,0.3509828947317097,0.5613924050632911,0.3495947296768218,0.579746835443038,0.3829766002624374,0.5607594936708861,0.3490158022570935,0.6689873417721519,0.4757338523821117,0.7575949367088608,0.3901495421249205
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,93,16,0.1720430107526881,0.7156707072876219,top20,0.4650974025974026,0.2088754320763567,0.4683441558441558,0.2032295593661432,0.4902597402597402,0.2330168884708788,0.4675324675324675,0.202591164050207,0.6282467532467532,0.4131285021771073,0.7540584415584416,0.3555602954760649
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,37,7,0.1891891891891892,0.7156707072876219,top20,0.2285714285714285,0.1388083139625246,0.2142857142857143,0.1364235762836693,0.2285714285714285,0.1375571851557073,0.2142857142857143,0.1364235762836693,0.5761904761904761,0.2733932733932733,0.7666666666666666,0.4307359307359307
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,397,75,0.1889168765743073,0.7965407424895778,top20,0.7151966873706004,0.41011617045023474,0.7317184265010351,0.4364394849058359,0.7730020703933748,0.48640094943803225,0.7309316770186336,0.4354169110652286,0.9380124223602485,0.7914218317503166,0.567743271221532,0.2287633162494116
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,364,54,0.14835164835164835,0.7965407424895778,top20,0.6356033452807647,0.22753452551643694,0.659557945041816,0.2552783287896001,0.7181600955794504,0.34671716932513436,0.6584826762246117,0.2543558629044193,0.9329151732377539,0.7267028967194128,0.554958183990442,0.1769656098679785
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,144,12,0.08333333333333333,0.7965407424895778,top20,0.5978535353535354,0.14292719863443248,0.6647727272727273,0.3752053121830375,0.7525252525252526,0.44328282142681025,0.6616161616161615,0.3631008262768491,0.9602272727272727,0.650768907018907,0.5606060606060606,0.10718764076070399
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.97,23,1,0.043478260869565216,0.7965407424895778,top20,0.8636363636363636,0.25,1.0,1.0,0.9545454545454546,0.5,0.9545454545454546,0.5,1.0,1.0,0.5454545454545454,0.09090909090909091
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,100,20,0.2,0.6668301660109212,top20,0.4024999999999999,0.2302888722658899,0.414375,0.2322258325438728,0.39,0.2163134935575192,0.4131249999999999,0.2318209273156491,0.4175,0.1780002047642301,0.6437499999999999,0.4084304157346928
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,99,20,0.202020202020202,0.6668301660109212,top20,0.4075949367088607,0.2794953525252455,0.419620253164557,0.2804889427803482,0.3949367088607595,0.2557231973802278,0.4183544303797468,0.2800619898802406,0.4227848101265822,0.1828891633293977,0.6392405063291139,0.4084304157346929
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,39,10,0.2564102564102564,0.6668301660109212,top20,0.3448275862068965,0.2244342903102378,0.3655172413793103,0.2234629699639174,0.3344827586206896,0.213411213231512,0.3689655172413792,0.2250095956674904,0.4206896551724137,0.2468117182103737,0.7206896551724138,0.605554226475279
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,96,20,0.2083333333333333,0.8833379079776162,top20,0.4565789473684211,0.2447622730080951,0.4605263157894737,0.2889392900018902,0.4671052631578947,0.3041123534782833,0.4618421052631579,0.2941697207442646,0.2743421052631579,0.1500602032632663,0.618421052631579,0.3545178639688156
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,63,13,0.2063492063492063,0.8833379079776162,top20,0.3415384615384615,0.1783357364061373,0.3215384615384615,0.1866062538688411,0.3338461538461538,0.1638631540985169,0.3215384615384615,0.1865016416904786,0.1353846153846153,0.1294308104815765,0.5876923076923077,0.3731809750372411
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,20,7,0.35,0.8833379079776162,top20,0.4615384615384615,0.3593101343101343,0.3956043956043956,0.3221778589978501,0.4615384615384615,0.3676743424642584,0.4065934065934066,0.334082620902612,0.1868131868131868,0.2557703783267693,0.6483516483516483,0.6369047619047619
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,99,19,0.1919191919191919,0.7054994567823334,top20,0.6289473684210526,0.3247604883424129,0.6348684210526315,0.3283879822401313,0.636842105263158,0.3506901290729483,0.6348684210526315,0.353905929120596,0.5888157894736841,0.230795930297932,0.6197368421052631,0.237612613719571
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,95,16,0.1684210526315789,0.7054994567823334,top20,0.5688291139240507,0.1969225222190295,0.5767405063291139,0.2099251075383652,0.5783227848101266,0.2300776094539549,0.5759493670886076,0.2092029758799744,0.5466772151898734,0.1850554017614484,0.6139240506329113,0.2110730751824255
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,23,1,0.0434782608695652,0.7054994567823334,top20,0.1818181818181817,0.0526315789473684,0.1363636363636363,0.05,0.1363636363636363,0.05,0.1363636363636363,0.05,0.7272727272727273,0.1428571428571428,0.6363636363636364,0.1111111111111111
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,97,19,0.1958762886597938,0.7663827611707373,top20,0.6599190283400809,0.3948637340828623,0.6653171390013495,0.4108002016695563,0.6767881241565453,0.4248015440222124,0.665991902834008,0.4106372460927153,0.6390013495276652,0.3355121804717934,0.7597840755735492,0.3695531507287049
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,79,11,0.1392405063291139,0.7663827611707373,top20,0.516042780748663,0.2251870590216932,0.5227272727272727,0.2704160285589632,0.5481283422459894,0.2318511553003476,0.5240641711229945,0.2685507529131997,0.4893048128342245,0.1991254982858423,0.8221925133689839,0.3883415689917238
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,31,4,0.1290322580645161,0.7663827611707373,top20,0.1481481481481482,0.0951949620427881,0.1481481481481482,0.0951949620427881,0.1388888888888889,0.0943616287094548,0.1481481481481482,0.0951949620427881,0.1666666666666666,0.0964361001317523,0.8611111111111112,0.551923076923077
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,392,73,0.18622448979591838,0.812388931464169,top20,0.6041138832825181,0.31343595854326806,0.622750891055095,0.3634248312833503,0.6760853695194744,0.4068653909051001,0.6237385665822132,0.363324852084176,0.23416498475544295,0.11980398799544063,0.5407308798900674,0.2036908502987101
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,336,51,0.15178571428571427,0.812388931464169,top20,0.5066391468868249,0.23206435452028473,0.5320949432404541,0.2351023534966128,0.6160990712074303,0.30313908880574025,0.5338149294805641,0.2372436954003129,0.15548675610595114,0.08883064784114976,0.5744754041967665,0.18363532776976324
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,113,19,0.168141592920354,0.812388931464169,top20,0.34322508398656215,0.14301516712133733,0.42105263157894735,0.1711339895848155,0.5968645016797312,0.30193244945378916,0.4232922732362822,0.17147684520747364,0.07558790593505038,0.09625043180639306,0.583986562150056,0.21826027630448944
acdc,,paper_eval_acdc,paper_eval_acdc,paper_eval_acdc,acdc_b0_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.97,16,6,0.375,0.812388931464169,top20,0.48333333333333334,0.38809523809523816,0.6833333333333333,0.664021164021164,0.8666666666666666,0.826388888888889,0.6833333333333333,0.664021164021164,0.18333333333333332,0.4011058386058386,0.7,0.6075757575757575
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,100,20,0.2,0.6668920718660682,top20,0.4024999999999999,0.2302888722658899,0.414375,0.2322258325438728,0.39,0.2163134935575192,0.41375,0.2320701863330928,0.37375,0.1951115679987811,0.6437499999999999,0.4084304157346928
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,99,20,0.202020202020202,0.6668920718660682,top20,0.4075949367088607,0.2794953525252455,0.419620253164557,0.2804889427803482,0.3949367088607595,0.2557231973802278,0.4189873417721519,0.2803276026967805,0.3784810126582278,0.2120428914871981,0.6392405063291139,0.4084304157346929
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,39,10,0.2564102564102564,0.6668920718660682,top20,0.3448275862068965,0.2244342903102378,0.3655172413793103,0.2234629699639174,0.3344827586206896,0.213411213231512,0.3689655172413793,0.2243687670653667,0.2931034482758621,0.2054975948976577,0.7206896551724138,0.605554226475279
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,96,20,0.2083333333333333,0.8833217918856093,top20,0.4565789473684211,0.2447622730080951,0.4605263157894737,0.2889392900018902,0.4671052631578947,0.3041123534782833,0.4611842105263158,0.2940589612505937,0.5434210526315789,0.2711193165263219,0.618421052631579,0.3545178639688156
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,63,13,0.2063492063492063,0.8833217918856093,top20,0.3415384615384615,0.1783357364061373,0.3215384615384615,0.1866062538688411,0.3338461538461538,0.1638631540985169,0.32,0.1862525845496545,0.4369230769230769,0.1978641070005633,0.5876923076923077,0.3731809750372411
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,20,7,0.35,0.8833217918856093,top20,0.4615384615384615,0.3593101343101343,0.3956043956043956,0.3221778589978501,0.4615384615384615,0.3676743424642584,0.3956043956043956,0.3221778589978501,0.5164835164835164,0.4752267573696145,0.6483516483516483,0.6369047619047619
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,99,19,0.1919191919191919,0.705496596285536,top20,0.6289473684210526,0.3247604883424129,0.6348684210526315,0.3283879822401313,0.636842105263158,0.3506901290729483,0.6355263157894737,0.3543156098048762,0.6085526315789473,0.3634554769487808,0.6197368421052631,0.237612613719571
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,95,16,0.1684210526315789,0.705496596285536,top20,0.5688291139240507,0.1969225222190295,0.5767405063291139,0.2099251075383652,0.5783227848101266,0.2300776094539549,0.5767405063291139,0.2096326060356169,0.6044303797468354,0.3533382001502817,0.6139240506329113,0.2110730751824255
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,23,1,0.0434782608695652,0.705496596285536,top20,0.1818181818181817,0.0526315789473684,0.1363636363636363,0.05,0.1363636363636363,0.05,0.1363636363636363,0.05,0.1818181818181817,0.0526315789473684,0.6363636363636364,0.1111111111111111
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,97,19,0.1958762886597938,0.7663757310458823,top20,0.6599190283400809,0.3948637340828623,0.6653171390013495,0.4108002016695563,0.6767881241565453,0.4248015440222124,0.6659919028340081,0.4094496029505365,0.6443994601889339,0.4438455615853142,0.7597840755735492,0.3695531507287049
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,79,11,0.1392405063291139,0.7663757310458823,top20,0.516042780748663,0.2251870590216932,0.5227272727272727,0.2704160285589632,0.5481283422459894,0.2318511553003476,0.5254010695187166,0.2699109780539126,0.4852941176470588,0.1685519073393417,0.8221925133689839,0.3883415689917238
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,31,4,0.1290322580645161,0.7663757310458823,top20,0.1481481481481482,0.0951949620427881,0.1481481481481482,0.0951949620427881,0.1388888888888889,0.0943616287094548,0.1481481481481482,0.0951949620427881,0.2129629629629629,0.1114908687489332,0.8611111111111112,0.551923076923077
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.85,392,73,0.1862244897959183,0.8124108890270152,top20,0.6041138832825181,0.313435958543268,0.6227079486408725,0.3633767659144485,0.6759994846910293,0.4068359976646764,0.6237385665822133,0.3629425668191812,0.8439902091295574,0.6135721492537608,0.5406879374758449,0.2036292873012134
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.9,336,51,0.1517857142857142,0.8124108890270152,top20,0.5066391468868249,0.2320643545202847,0.5320261437908497,0.2349766621944509,0.6159614723082215,0.3030952687477817,0.533952528379773,0.2360681248765936,0.8367389060887512,0.6258242437076811,0.5744754041967665,0.1836372182619403
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.95,113,19,0.168141592920354,0.8124108890270152,top20,0.3432250839865621,0.1430151671213373,0.4210526315789473,0.1711339895848155,0.5968645016797312,0.3019324494537891,0.425531914893617,0.1725217947322343,0.8180291153415453,0.6223444703256631,0.5834266517357223,0.2180502083188504
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b0_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/models--nvidia--mit-b0/snapshots/80983a413c30d36a39c20203974ae7807835e2b4,skd,0.97,16,6,0.375,0.8124108890270152,top20,0.4833333333333333,0.3880952380952381,0.6833333333333333,0.664021164021164,0.8666666666666666,0.826388888888889,0.6833333333333333,0.664021164021164,0.8166666666666667,0.8070818070818071,0.7,0.6075757575757575
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,100,20,0.2,0.6138822586178847,top20,0.495,0.3151908799072129,0.50375,0.3080363296311736,0.495625,0.2894202513973047,0.501875,0.2995077638516558,0.466875,0.2086236193108563,0.663125,0.403280465061634
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,100,20,0.2,0.6138822586178847,top20,0.495,0.3151908799072129,0.50375,0.3080363296311736,0.495625,0.2894202513973047,0.501875,0.2995077638516558,0.466875,0.2086236193108563,0.663125,0.403280465061634
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,65,13,0.2,0.6138822586178847,top20,0.4482248520710059,0.2252616429990219,0.4541420118343195,0.2439634397829069,0.4334319526627219,0.194324400713853,0.4526627218934911,0.2346990380565605,0.4230769230769231,0.2202584345296895,0.680473372781065,0.4741665026585592
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.97,13,3,0.2307692307692307,0.6138822586178847,top20,0.3333333333333332,0.2333333333333333,0.5999999999999999,0.3909090909090909,0.7333333333333333,0.4583333333333332,0.6666666666666666,0.4333333333333333,0.6333333333333333,0.6324786324786325,0.7999999999999999,0.6333333333333333
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,98,18,0.1836734693877551,0.8604988940436509,top20,0.5965277777777779,0.2594795758586093,0.6243055555555554,0.2955139826057041,0.6659722222222222,0.333235271490816,0.6243055555555554,0.2955139826057041,0.55625,0.2925450495909186,0.6597222222222222,0.3605999334193649
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,74,10,0.1351351351351351,0.8604988940436509,top20,0.4624999999999999,0.2371403846142601,0.49375,0.3137288412027167,0.571875,0.3824450317900826,0.49375,0.3137288412027167,0.5578125,0.3735260143955714,0.553125,0.1989257565749133
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,17,3,0.1764705882352941,0.8604988940436509,top20,0.6190476190476191,0.3158730158730158,0.6428571428571428,0.3714285714285714,0.6666666666666666,0.4555555555555555,0.6428571428571428,0.3714285714285714,0.3571428571428571,0.1772727272727272,0.9523809523809524,0.8666666666666667
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,100,20,0.2,0.6858075847902261,top20,0.735,0.4484350953781622,0.749375,0.4806632503154327,0.7274999999999999,0.4371365718189712,0.75,0.4775719861197796,0.725625,0.4747428502987965,0.639375,0.2674846154381458
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,97,19,0.1958762886597938,0.6858075847902261,top20,0.7395411605937922,0.4766475586022979,0.7550607287449392,0.5660668220788541,0.7307692307692307,0.5126376368820791,0.7557354925775978,0.560778928766464,0.7260458839406208,0.497826849469682,0.659919028340081,0.2763678994237779
acdc,j9247324,paper_eval_acdc_j9247324,9247324,paper_eval_acdc_j9247324,acdc_b1_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,25,1,0.04,0.6858075847902261,top20,0.625,0.1,0.7083333333333333,0.125,0.75,0.1428571428571428,0.7083333333333333,0.125,0.7916666666666666,0.1666666666666666,0.6666666666666667,0.1111111111111111
